Time,Roll_X(deg),Pitch_Y(deg),Yaw_Z(deg),Altitude(m)
15:18:55.127,0.04,0.0,-56.92,0.56
15:18:55.232,0.04,0.0,-56.92,0.56
15:18:55.240,0.04,0.0,-56.92,0.56
15:18:55.355,0.04,0.0,-56.92,0.56
15:18:55.366,0.04,0.0,-56.92,0.56
15:18:55.460,0.04,0.0,-56.92,0.56
15:18:55.467,0.04,0.0,-56.92,0.56
15:18:55.578,0.04,0.0,-56.92,0.56
15:18:55.587,0.04,0.0,-56.92,0.56
15:18:55.685,0.04,0.0,-56.92,0.56
15:18:55.692,0.04,0.0,-56.92,0.56
15:18:55.800,0.04,0.0,-56.92,0.56
15:18:55.803,0.04,0.0,-56.92,0.56
15:18:55.913,0.04,0.0,-56.92,0.56
15:18:55.916,0.04,0.0,-56.92,0.56
15:18:56.032,0.04,0.0,-56.92,0.56
15:18:56.037,0.04,0.0,-56.92,0.56
15:18:56.146,0.04,0.0,-56.92,0.56
15:18:56.150,0.04,0.0,-56.92,0.56
15:18:56.257,0.04,0.0,-56.92,0.56
15:18:56.261,0.04,0.0,-56.92,0.56
15:18:56.371,0.04,0.0,-56.92,0.56
15:18:56.374,0.04,0.0,-56.92,0.56
15:18:56.495,0.04,0.0,-56.92,0.56
15:18:56.505,0.04,0.0,-56.92,0.56
